ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags,Software,Tipo,SEO Keyword,Meta Description
399,simple,CTM-0401,Registro y pago anual de un dominio .com,1,Registro de dominio.,"Registro de dominio. Pensado para PyMEs que buscan contar con infraestructura estable, rápida y segura. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Registro y pago anual de un dominio .com""? Solicitá una demo sin cargo.",1,22.00,Hosting e Infraestructura,"Clientum,Hosting e Infraestructura,Implementación,Multiplataforma",Multiplataforma,Implementación,hosting e infraestructura implementación,Registro y pago anual de un dominio .com: Registro de dominio. Pedí tu presupuesto con Clientum.
400,simple,CTM-0402,Soluciones Para Servicios,1,"Servicios de consultoría y construcción de soluciones de realidad extendida para la visualización 3D de proyectos, la colaboración remota y la capacitación de trabajadores en entornos de construcción.","Servicios de consultoría y construcción de soluciones de realidad extendida para la visualización 3D de proyectos, la colaboración remota y la capacitación de trabajadores en entornos de construcción. Pensado para PyMEs que buscan resolver necesidades específicas de su rubro. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Soluciones Para Servicios""? Solicitá una demo sin cargo.",1,45.00,Soluciones por Industria,"Capacitación,Clientum,Multiplataforma,Soluciones por Industria",Multiplataforma,Capacitación,soluciones por industria capacitación,"Soluciones Para Servicios: Servicios de consultoría y construcción de soluciones de realidad extendida para la visualización 3D de proyectos, la co... Pedí tu presupuesto con Clientum."
401,simple,CTM-0403,Internet of Things (IoT),1,"Servicios de creación de soluciones de internet of things para automatización, monitoreo y control.","Servicios de creación de soluciones de internet of things para automatización, monitoreo y control. Pensado para PyMEs que buscan resolver necesidades específicas de su rubro. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Internet of Things (IoT)""? Solicitá una demo sin cargo.",1,4425.00,Soluciones por Industria,"Clientum,Multiplataforma,Soluciones por Industria,Soporte",Multiplataforma,Soporte,soluciones por industria soporte,"Internet of Things (IoT): Servicios de creación de soluciones de internet of things para automatización, monitoreo y control. Pedí tu presupuesto con Clientum."
402,simple,CTM-0404,Implementación de soluciones de IoT,1,"Servicios de consultoría y despliegue de soluciones de analítica avanzada de big data para optimizar la eficiencia operacional, la calidad y el mantenimiento predictivo en procesos de manufactura.","Servicios de consultoría y despliegue de soluciones de analítica avanzada de big data para optimizar la eficiencia operacional, la calidad y el mantenimiento predictivo en procesos de manufactura. Pensado para PyMEs que buscan resolver necesidades específicas de su rubro. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Implementación de soluciones de IoT""? Solicitá una demo sin cargo.",1,4275.00,Soluciones por Industria,"Clientum,Consultoría,Multiplataforma,Soluciones por Industria",Multiplataforma,Consultoría,soluciones por industria consultoría,Implementación de soluciones de IoT: Servicios de consultoría y despliegue de soluciones de analítica avanzada de big data para optimizar la eficie... Pedí tu presupuesto con Clientum.
403,simple,CTM-0405,Realidad aumentada y virtual,1,Realidad aumentada y virtual.,"Realidad aumentada y virtual. Pensado para PyMEs que buscan resolver necesidades específicas de su rubro. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Realidad aumentada y virtual""? Solicitá una demo sin cargo.",1,4125.00,Soluciones por Industria,"Clientum,Implementación,Multiplataforma,Soluciones por Industria",Multiplataforma,Implementación,soluciones por industria implementación,Realidad aumentada y virtual: Realidad aumentada y virtual. Pedí tu presupuesto con Clientum.
404,simple,CTM-0407,Consultoría en Blockchain,1,"Servicios de consultoría y construcción de aplicaciones blockchain para la automatización de procesos, gestión de contratos y validación de transacciones en la cadena de suministro.","Servicios de consultoría y construcción de aplicaciones blockchain para la automatización de procesos, gestión de contratos y validación de transacciones en la cadena de suministro. Pensado para PyMEs que buscan resolver necesidades específicas de su rubro. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Consultoría en Blockchain""? Solicitá una demo sin cargo.",1,3975.00,Soluciones por Industria,"Clientum,Consultoría,Multiplataforma,Soluciones por Industria",Multiplataforma,Consultoría,soluciones por industria consultoría,"Consultoría en Blockchain: Servicios de consultoría y construcción de aplicaciones blockchain para la automatización de procesos, gestión de contra... Pedí tu presupuesto con Clientum."
405,simple,CTM-0408,Gestión para Distribuidores y Mayoristas,1,Gestión logística y de stock para distribuidores.,"Gestión logística y de stock para distribuidores. Pensado para PyMEs que buscan resolver necesidades específicas de su rubro. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Gestión para Distribuidores y Mayoristas""? Solicitá una demo sin cargo.",1,39.00,Soluciones por Industria,"Clientum,Implementación,Multiplataforma,Soluciones por Industria",Multiplataforma,Implementación,soluciones por industria implementación,Gestión para Distribuidores y Mayoristas: Gestión logística y de stock para distribuidores. Pedí tu presupuesto con Clientum.
406,simple,CTM-0409,Control para Agroindustria,1,Control de costos para agroindustria.,"Control de costos para agroindustria. Pensado para PyMEs que buscan resolver necesidades específicas de su rubro. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Control para Agroindustria""? Solicitá una demo sin cargo.",1,36.00,Soluciones por Industria,"Clientum,Implementación,Multiplataforma,Soluciones por Industria",Multiplataforma,Implementación,soluciones por industria implementación,Control para Agroindustria: Control de costos para agroindustria. Pedí tu presupuesto con Clientum.
407,simple,CTM-0410,Integración para Minoristas,1,Integración de ecommerce para minoristas.,"Integración de ecommerce para minoristas. Pensado para PyMEs que buscan resolver necesidades específicas de su rubro. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Integración para Minoristas""? Solicitá una demo sin cargo.",1,3675.00,Soluciones por Industria,"Clientum,Integración,Multiplataforma,Soluciones por Industria",Multiplataforma,Integración,soluciones por industria integración,Integración para Minoristas: Integración de ecommerce para minoristas. Pedí tu presupuesto con Clientum.
408,simple,CTM-0411,Optimización para Manufactura,1,Optimización de procesos para minoristas.,"Optimización de procesos para minoristas. Pensado para PyMEs que buscan resolver necesidades específicas de su rubro. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Optimización para Manufactura""? Solicitá una demo sin cargo.",1,375.00,Soluciones por Industria,"Clientum,Implementación,Multiplataforma,Soluciones por Industria",Multiplataforma,Implementación,soluciones por industria implementación,Optimización para Manufactura: Optimización de procesos para minoristas. Pedí tu presupuesto con Clientum.
409,simple,CTM-0412,Desarrollo de soluciones de tecnología financiera (FinTech),1,Soluciones fintech.,"Soluciones fintech. Pensado para PyMEs que buscan resolver necesidades específicas de su rubro. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Desarrollo de soluciones de tecnología financiera (FinTech)""? Solicitá una demo sin cargo.",1,345.00,Soluciones por Industria,"Clientum,Implementación,Multiplataforma,Soluciones por Industria",Multiplataforma,Implementación,soluciones por industria implementación,Desarrollo de soluciones de tecnología financiera (FinTech): Soluciones fintech. Pedí tu presupuesto con Clientum.
410,simple,CTM-0414,Soporte Operativo Anual para Minoristas,1,Soporte operativo anual para minoristas.,"Soporte operativo anual para minoristas. Pensado para PyMEs que buscan resolver necesidades específicas de su rubro. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Soporte Operativo Anual para Minoristas""? Solicitá una demo sin cargo.",1,33.00,Soluciones por Industria,"Clientum,Multiplataforma,Soluciones por Industria,Soporte",Multiplataforma,Soporte,soluciones por industria soporte,Soporte Operativo Anual para Minoristas: Soporte operativo anual para minoristas. Pedí tu presupuesto con Clientum.
411,simple,CTM-0415,Desarrollo de soluciones de telemedicina,1,Desarrollo de soluciones de telemedicina.,"Desarrollo de soluciones de telemedicina. Pensado para PyMEs que buscan resolver necesidades específicas de su rubro. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Desarrollo de soluciones de telemedicina""? Solicitá una demo sin cargo.",1,315.00,Soluciones por Industria,"Clientum,Implementación,Multiplataforma,Soluciones por Industria",Multiplataforma,Implementación,soluciones por industria implementación,Desarrollo de soluciones de telemedicina: Desarrollo de soluciones de telemedicina. Pedí tu presupuesto con Clientum.
412,simple,CTM-0416,Auditoría de Sistemas para Minoristas,1,Auditoría de sistemas para minoristas.,"Auditoría de sistemas para minoristas. Pensado para PyMEs que buscan resolver necesidades específicas de su rubro. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Auditoría de Sistemas para Minoristas""? Solicitá una demo sin cargo.",1,3075.00,Soluciones por Industria,"Clientum,Consultoría,Multiplataforma,Soluciones por Industria",Multiplataforma,Consultoría,soluciones por industria consultoría,Auditoría de Sistemas para Minoristas: Auditoría de sistemas para minoristas. Pedí tu presupuesto con Clientum.
413,simple,CTM-0417,Evaluación de Estrategias de Mercado para Minoristas,1,Desarrollo de estrategias de expansión para minoristas.,"Desarrollo de estrategias de expansión para minoristas. Pensado para PyMEs que buscan resolver necesidades específicas de su rubro. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Evaluación de Estrategias de Mercado para Minoristas""? Solicitá una demo sin cargo.",1,285.00,Soluciones por Industria,"Clientum,Implementación,Multiplataforma,Soluciones por Industria",Multiplataforma,Implementación,soluciones por industria implementación,Evaluación de Estrategias de Mercado para Minoristas: Desarrollo de estrategias de expansión para minoristas. Pedí tu presupuesto con Clientum.
