ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags
,simple,SRV-8407,Servicios de Automatización de Marketing para Ecommerce: Optimiza tus Estrategias de Marketing,1,Servicios de Automatización de Marketing para Ecommerce: Optimiza tus Estrategias de Marketing,Servicios de Automatización de Marketing para Ecommerce: Optimiza tus Estrategias de Marketing,1,0.00,Servicios > Marketing Digital,"servicio,clientum"
,simple,SRV-6105,Colaboración y Trabajo Remoto,1,Colaboración Y Trabajo Remoto,Colaboración Y Trabajo Remoto,1,2000.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-6160,Plataformas de Colaboración en Línea Inteligentes,1,Colaboración En Línea,Colaboración En Línea,1,9000.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-6227,Plataforma de Gestión de Eventos Virtuales,1,Gestión De Eventos Virtuales,Gestión De Eventos Virtuales,1,2200.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-6381,Desarrollo de plataformas de colaboración y trabajo remoto,1,"Servicios De Creación De Plataformas De Colaboración, Comunicación Y Productividad Para Empresas.","Servicios De Creación De Plataformas De Colaboración, Comunicación Y Productividad Para Empresas.",1,22000.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-6411,Servicios de implementación de soluciones de colaboración y productividad,1,"Servicios De Consultoría Y Desarrollo De Soluciones De Trabajo Remoto, Comunicación Y Coordinación.","Servicios De Consultoría Y Desarrollo De Soluciones De Trabajo Remoto, Comunicación Y Coordinación.",1,14000.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-6448,Servicios de desarrollo de aplicaciones de gestión de proyectos y colaboración remota,1,"Servicios De Consultoría Y Construcción De Soluciones De Gestión De Proyectos, Comunicación, Seguimiento De Tareas Y Trabajo Remoto Para Mejorar La Productividad Y Coordinación De Equipos.","Servicios De Consultoría Y Construcción De Soluciones De Gestión De Proyectos, Comunicación, Seguimiento De Tareas Y Trabajo Remoto Para Mejorar La Productividad Y Coordinación De Equipos.",1,25000.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-6767,Implementación de Soluciones de Videoconferencia,1,Soluciones De Videoconferencia,Soluciones De Videoconferencia,1,4000.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-6776,Videoconferencias Seguras y Eficientes,1,Videoconferencias Seguras,Videoconferencias Seguras,1,2000.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-6803,Mantenimiento de Infraestructura de Videoconferencia,1,Mantenimiento Videoconferencia,Mantenimiento Videoconferencia,1,2500.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-6837,Mantenimiento de Sistemas de Videoconferencia,1,Mantenimiento De Videoconferencias,Mantenimiento De Videoconferencias,1,1200.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-6851,Plataformas de Comunicación,1,,,1,6.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-6951,Implementación de Sistemas de Telefonía IP,1,Telefonía Ip,Telefonía Ip,1,3500.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-6954,Implementación de Sistemas de Videoconferencia,1,Videoconferencia Segura,Videoconferencia Segura,1,5000.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-7566,Implementación de soluciones de colaboración,1,Soluciones De Colaboración,Soluciones De Colaboración,1,2000.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-7583,Optimización de redes corporativas,1,Optimización De Redes,Optimización De Redes,1,600.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-7829,Colaboración y Trabajo Remoto,1,Colaboración Y Trabajo Remoto,Colaboración Y Trabajo Remoto,1,0.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-7884,Plataformas de Colaboración en Línea Inteligentes,1,Colaboración En Línea,Colaboración En Línea,1,0.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-7951,Plataforma de Gestión de Eventos Virtuales,1,Gestión De Eventos Virtuales,Gestión De Eventos Virtuales,1,0.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-8092,Desarrollo de plataformas de colaboración y trabajo remoto,1,"Servicios De Creación De Plataformas De Colaboración, Comunicación Y Productividad Para Empresas.","Servicios De Creación De Plataformas De Colaboración, Comunicación Y Productividad Para Empresas.",1,0.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-8122,Servicios de implementación de soluciones de colaboración y productividad,1,"Servicios De Consultoría Y Desarrollo De Soluciones De Trabajo Remoto, Comunicación Y Coordinación.","Servicios De Consultoría Y Desarrollo De Soluciones De Trabajo Remoto, Comunicación Y Coordinación.",1,0.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-8159,Servicios de desarrollo de aplicaciones de gestión de proyectos y colaboración remota,1,"Servicios De Consultoría Y Construcción De Soluciones De Gestión De Proyectos, Comunicación, Seguimiento De Tareas Y Trabajo Remoto Para Mejorar La Productividad Y Coordinación De Equipos.","Servicios De Consultoría Y Construcción De Soluciones De Gestión De Proyectos, Comunicación, Seguimiento De Tareas Y Trabajo Remoto Para Mejorar La Productividad Y Coordinación De Equipos.",1,0.00,Servicios > Plataformas de Comunicación,"servicio,clientum"
,simple,SRV-5882,Web Hosting Starter,1,Alojamiento Web Básico.,Alojamiento Web Básico.,1,100.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-5885,VPS Hosting,1,Alojamiento En Vps,Alojamiento En Vps,1,500.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-5905,Web Hosting Maintenance,1,Mantenimiento De Hosting Web,Mantenimiento De Hosting Web,1,500.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6145,Servicios de Hosting y Dominio,1,Hosting Y Dominios Para Empresas.,Hosting Y Dominios Para Empresas.,1,100.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6271,Dominio Pago anual .com.ar,1,Dominio .Com.Ar Anual,Dominio .Com.Ar Anual,1,0.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6272,Dominio Anual .com,1,Dominio .Com Anual,Dominio .Com Anual,1,0.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6312,Alojamiento web,1,Alojamiento De Sitios Web Y Aplicaciones En La Nube.,Alojamiento De Sitios Web Y Aplicaciones En La Nube.,1,100.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6385,Servicios de hosting y alojamiento web,1,Servicios De Hospedaje Y Administración De Infraestructura Web Para Empresas.,Servicios De Hospedaje Y Administración De Infraestructura Web Para Empresas.,1,1000.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6802,Mantenimiento de Hosting Web,1,Mantenimiento De Hosting,Mantenimiento De Hosting,1,1200.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6848,Paquete de Hosting Básico,1,Hosting Básico Con 10 Gb Y 100 Gb Ancho.,Hosting Básico Con 10 Gb Y 100 Gb Ancho.,1,20.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6867,Hosting Básico,1,Plan Básico De Hosting.,Plan Básico De Hosting.,1,100.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6900,Servidor Virtual Privado,1,Servidor Vps.,Servidor Vps.,1,1500.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6901,Hosting Corporativo,1,Hosting Corporativo.,Hosting Corporativo.,1,2000.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6902,Gestión De Dominios,1,Gestión De Dominios.,Gestión De Dominios.,1,500.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6903,Hosting Web Básico,1,Alojamiento Web Básico.,Alojamiento Web Básico.,1,50.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6904,Hosting Web Profesional,1,Alojamiento Web Profesional.,Alojamiento Web Profesional.,1,150.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6908,Servidores Virtuales Privados (VPS),1,Vps Para Hosting Web.,Vps Para Hosting Web.,1,100.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6909,Alojamiento Web Básico,1,Alojamiento Web Básico.,Alojamiento Web Básico.,1,50.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6914,Servidores Virtuales Privados,1,Servidores Vps.,Servidores Vps.,1,1500.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6915,Soluciones de Hosting Confiables y Seguras,1,Soluciones De Hosting.,Soluciones De Hosting.,1,2000.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6916,Gestión de Dominios y Servicios Relacionados,1,Gestión De Dominios.,Gestión De Dominios.,1,500.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6925,Hosting Web Starter,1,Hosting Básico,Hosting Básico,1,100.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6930,VPS (Servidor Virtual Privado),1,Vps Hosting,Vps Hosting,1,200.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-6932,Migración de Hosting,1,Migración De Hosting,Migración De Hosting,1,500.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-7557,Servicio de Hosting,1,Hosting Seguro,Hosting Seguro,1,120.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-7563,Registro y pago anual de un dominio .com,1,Registro De Dominio,Registro De Dominio,1,20.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-7573,Hosting seguro,1,Hosting Web Seguro,Hosting Web Seguro,1,100.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-7664,Web Hosting Starter,1,Alojamiento Web Básico.,Alojamiento Web Básico.,1,0.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-7667,VPS Hosting,1,Alojamiento En Vps,Alojamiento En Vps,1,0.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-7687,Web Hosting Maintenance,1,Mantenimiento De Hosting Web,Mantenimiento De Hosting Web,1,0.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-7869,Servicios de Hosting y Dominio,1,Hosting Y Dominios Para Empresas.,Hosting Y Dominios Para Empresas.,1,0.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-7901,Servicios de Alojamiento y Cloud,1,Servicios De Alojamiento Y Cloud,Servicios De Alojamiento Y Cloud,1,0.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-8023,Alojamiento web,1,Alojamiento De Sitios Web Y Aplicaciones En La Nube.,Alojamiento De Sitios Web Y Aplicaciones En La Nube.,1,0.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-8096,Servicios de hosting y alojamiento web,1,Servicios De Hospedaje Y Administración De Infraestructura Web Para Empresas.,Servicios De Hospedaje Y Administración De Infraestructura Web Para Empresas.,1,0.00,Servicios > Servicios de Hosting,"servicio,clientum"
,simple,SRV-5931,Realidad aumentada y virtual,1,Real,Real,1,6500.00,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-5941,Servicios de Diseño y Desarrollo de Soluciones de Realidad Aumentada y Virtual,1,Realidad Aumentada Y Virtual,Realidad Aumentada Y Virtual,1,6000.00,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-5996,Servicios de diseño y desarrollo de aplicaciones de Internet de las Cosas (IoT) para optimizar operaciones y procesos,1,Desarrollo De Software,Desarrollo De Software,1,20000.00,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-6019,Desarrollo Blockchain,1,Blockchain,Blockchain,1,0.00,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-6022,Desarrollo IoT,1,Iot,Iot,1,0.00,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-6035,Servicios de Diseño y Desarrollo de Aplicaciones IoT,1,Aplicaciones De Iot Para Operaciones,Aplicaciones De Iot Para Operaciones,1,14000.00,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-6089,Aplicaciones de Internet de las Cosas (IoT),1,Desarrollo De Aplicaciones De Iot.,Desarrollo De Aplicaciones De Iot.,1,7000.00,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-6093,Consultoría en Blockchain,1,Soluciones Blockchain,Soluciones Blockchain,1,5500.00,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-6108,Internet of Things (IoT),1,Soluciones Iot,Soluciones Iot,1,7000.00,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-6299,Soluciones de IA para la Industria del Retail,1,Soluciones De Ia Para El Sector Retail,Soluciones De Ia Para El Sector Retail,1,249.00,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-6300,Soluciones de IA para la Industria de la Salud,1,,,1,0.00,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-6358,Desarrollo de soluciones de Internet of Things (IoT),1,"Servicios De Creación De Soluciones De Internet Of Things Para Automatización, Monitoreo Y Control.","Servicios De Creación De Soluciones De Internet Of Things Para Automatización, Monitoreo Y Control.",1,22000.00,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-6374,Desarrollo de sistemas de Internet de las Cosas (IoT),1,"Servicios De Creación De Soluciones Iot Para Automatización, Monitoreo Y Control De Dispositivos.","Servicios De Creación De Soluciones Iot Para Automatización, Monitoreo Y Control De Dispositivos.",1,25000.00,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-6394,Servicios de desarrollo de soluciones de IoT,1,Servicios De Creación De Soluciones De Internet De Las Cosas (Iot) Para Diferentes Sectores.,Servicios De Creación De Soluciones De Internet De Las Cosas (Iot) Para Diferentes Sectores.,1,20000.00,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-6413,Servicios de implementación de soluciones de internet de las cosas (IoT),1,Servicios De Consultoría Y Desarrollo De Aplicaciones Y Sistemas Basados En Tecnologías De Iot.,Servicios De Consultoría Y Desarrollo De Aplicaciones Y Sistemas Basados En Tecnologías De Iot.,1,22000.00,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-6422,Servicios de desarrollo de aplicaciones de Internet de las Cosas (IoT),1,Servicios De Consultoría Y Desarrollo De Software Para Soluciones De Internet De Las Cosas.,Servicios De Consultoría Y Desarrollo De Software Para Soluciones De Internet De Las Cosas.,1,24000.00,Servicios > Soluciones por Industria,"servicio,clientum"
,simple,SRV-6438,Servicios de desarrollo de aplicaciones de realidad extendida para el sector industrial,1,"Servicios De Consultoría Y Construcción De Soluciones De Realidad Extendida Para Mejorar La Eficiencia, Seguridad Y Mantenimiento En Operaciones Industriales.","Servicios De Consultoría Y Construcción De Soluciones De Realidad Extendida Para Mejorar La Eficiencia, Seguridad Y Mantenimiento En Operaciones Industriales.",1,35000.00,Servicios > Soluciones por Industria,"servicio,clientum"
